,group1,group2,Diff,Lower,Upper,q-value,p-value,df_num,dv_num,iv,ds_name,dv_name
204,35.0,43.0,2.236795366795367,-0.09680010352538382,4.5703908371161175,5.5547963230970705,0.08880826751499904,1,1,breed_n,df,wt_kg
205,35.0,6.0,3.456465696465697,1.0485781252423645,5.8643532676890295,8.318854033951029,0.001,1,1,breed_n,df,wt_kg
206,35.0,1.0,7.741081081081083,2.0033518028715527,13.478810359290613,7.818600467450244,0.001,1,1,breed_n,df,wt_kg
207,35.0,34.0,5.2285810810810815,1.1183564209213221,9.33880574124084,7.372007095604031,0.001,1,1,breed_n,df,wt_kg
208,35.0,18.0,5.707747747747749,0.9921908423549306,10.423304653140569,7.014540696514441,0.0013120767231469266,1,1,breed_n,df,wt_kg
209,35.0,17.0,5.941081081081082,-2.1197326679207986,14.001894830082962,4.271240746012021,0.6659508006154413,1,1,breed_n,df,wt_kg
210,35.0,9.0,6.074414414414415,1.358857509021596,10.789971319807233,7.465155960022454,0.001,1,1,breed_n,df,wt_kg
211,35.0,14.0,2.841081081081082,-5.219732667920798,10.901894830082963,2.042547662727612,0.9,1,1,breed_n,df,wt_kg
212,35.0,42.0,0.06338877338877413,-2.344498797834558,2.4712763446121064,0.15256102606532684,0.9,1,1,breed_n,df,wt_kg
213,35.0,56.0,0.5310810810810813,-3.1687065688223464,4.230868730984509,0.8318623914726027,0.9,1,1,breed_n,df,wt_kg
214,35.0,2.0,5.741081081081083,-2.319732667920798,13.801894830082963,4.127454095477543,0.7375956903184184,1,1,breed_n,df,wt_kg
215,35.0,26.0,2.6410810810810816,-2.074475824311737,7.356637986473901,3.2457584926292276,0.9,1,1,breed_n,df,wt_kg
216,35.0,51.0,2.6410810810810808,-3.096648197128449,8.378810359290611,2.6675289354068763,0.9,1,1,breed_n,df,wt_kg
217,35.0,3.0,6.441081081081082,0.703351802871552,12.178810359290612,6.50558223379213,0.00681277415047532,1,1,breed_n,df,wt_kg
218,35.0,54.0,1.541081081081081,-6.519732667920799,9.601894830082962,1.1079344342535047,0.9,1,1,breed_n,df,wt_kg
219,35.0,25.0,7.241081081081083,2.525524175688264,11.9566379864739,8.898931798457047,0.001,1,1,breed_n,df,wt_kg
220,35.0,24.0,5.7110810810810815,-2.349732667920799,13.771894830082962,4.10588609789737,0.7483423401561702,1,1,breed_n,df,wt_kg
221,35.0,63.0,2.0589189189189185,-6.001894830082962,10.119732667920799,1.4802252753670986,0.9,1,1,breed_n,df,wt_kg
222,35.0,30.0,1.6410810810810816,-2.058706568822346,5.340868730984509,2.570518290596256,0.9,1,1,breed_n,df,wt_kg
223,35.0,13.0,0.45891891891891845,-7.601894830082962,8.519732667920799,0.3299320710912748,0.9,1,1,breed_n,df,wt_kg
224,35.0,29.0,0.6410810810810816,-7.419732667920799,8.701894830082962,0.4608945068483541,0.9,1,1,breed_n,df,wt_kg
225,35.0,36.0,2.9410810810810815,-5.119732667920799,11.001894830082962,2.1144409879948505,0.9,1,1,breed_n,df,wt_kg
226,35.0,57.0,2.091081081081082,-5.969732667920798,10.151894830082963,1.5033477232233194,0.9,1,1,breed_n,df,wt_kg
227,35.0,8.0,1.1089189189189186,-6.951894830082962,9.1697326679208,0.7972386853283283,0.9,1,1,breed_n,df,wt_kg
228,35.0,41.0,3.0244144144144145,-1.6911424909784043,7.739971319807234,3.7168562681148787,0.9,1,1,breed_n,df,wt_kg
229,35.0,4.0,1.4010810810810814,-6.6597326679207995,9.461894830082962,1.0072837788793703,0.9,1,1,breed_n,df,wt_kg
230,35.0,23.0,3.3910810810810808,-2.346648197128449,9.128810359290611,3.4250394548250185,0.9,1,1,breed_n,df,wt_kg
231,35.0,37.0,1.1410810810810816,-6.919732667920799,9.201894830082962,0.8203611331845491,0.9,1,1,breed_n,df,wt_kg
232,35.0,50.0,8.641081081081081,0.5802673320792007,16.701894830082963,6.212360528227473,0.016285228853314737,1,1,breed_n,df,wt_kg
233,35.0,60.0,7.5410810810810815,-0.519732667920799,15.601894830082962,5.421533950287844,0.12210518703177486,1,1,breed_n,df,wt_kg
234,35.0,32.0,8.741081081081083,0.6802673320792021,16.801894830082965,6.284253853494713,0.013222698722937354,1,1,breed_n,df,wt_kg
235,61.0,16.0,0.05655637254902013,-1.2279275796282398,1.34104032472628,0.25516454067689875,0.9,1,1,breed_n,df,wt_kg
236,61.0,40.0,2.546401960784314,-0.046916894632962336,5.13972081620159,5.690343719474446,0.06552313324305947,1,1,breed_n,df,wt_kg
237,61.0,58.0,0.5642440660474719,-0.8504577652561565,1.9789458973511003,2.311370375705571,0.9,1,1,breed_n,df,wt_kg
238,61.0,38.0,2.666225490196079,1.7798473532706005,3.5526036271215578,17.43192299482552,0.001,1,1,breed_n,df,wt_kg
239,61.0,22.0,3.4449019607843123,-0.5976043154860458,7.48740823705467,4.938483668192621,0.30776878389565543,1,1,breed_n,df,wt_kg
240,61.0,11.0,0.027401960784313673,-4.629247818262605,4.684051739831232,0.03410166015381142,0.9,1,1,breed_n,df,wt_kg
241,61.0,39.0,1.267401960784313,-2.3570068035630185,4.891810725131645,2.0264909134112923,0.9,1,1,breed_n,df,wt_kg
242,61.0,47.0,5.083176608671638,3.97989544484588,6.186457772497397,26.700319202298726,0.001,1,1,breed_n,df,wt_kg
243,61.0,5.0,6.92406862745098,3.607545323948839,10.240591930953121,12.09889669257177,0.001,1,1,breed_n,df,wt_kg
244,61.0,21.0,7.007401960784314,-1.0190934471005964,15.033897368669225,5.05939429575529,0.2489769198784747,1,1,breed_n,df,wt_kg
245,61.0,20.0,2.2957890575585074,0.7523051166383465,3.839272998478668,8.619802680170398,0.001,1,1,breed_n,df,wt_kg
246,61.0,33.0,5.807401960784313,0.11798656843312028,11.496817353135505,5.915367098963622,0.036865607267478784,1,1,breed_n,df,wt_kg
247,61.0,46.0,3.0274019607843137,-0.5970068035630178,6.651810725131645,4.840613124013462,0.36254034506183586,1,1,breed_n,df,wt_kg
248,61.0,19.0,6.435973389355743,3.3581674125347702,9.513779366176715,12.118265383389287,0.001,1,1,breed_n,df,wt_kg
249,61.0,10.0,6.2474019607843125,-1.779093447100598,14.273897368669223,4.510668864234068,0.5466533593847734,1,1,breed_n,df,wt_kg
250,61.0,55.0,3.8089404223227747,1.518562114629563,6.099318730015987,9.63750055044479,0.001,1,1,breed_n,df,wt_kg
251,61.0,28.0,6.007401960784314,-2.0190934471005964,14.033897368669225,4.337387149016842,0.6329935610128932,1,1,breed_n,df,wt_kg
252,61.0,45.0,0.3574019607843133,-2.235916894632963,2.9507208162015894,0.7986720220127619,0.9,1,1,breed_n,df,wt_kg
253,61.0,49.0,2.8991930055604334,1.7717456426857787,4.026640368435088,14.902128745000423,0.001,1,1,breed_n,df,wt_kg
254,61.0,59.0,3.3574019607843137,0.7640831053670376,5.95072081620159,7.502653334203283,0.001,1,1,breed_n,df,wt_kg
255,61.0,31.0,3.125259103641456,0.9131157864485244,5.337402420834388,8.187291003047457,0.001,1,1,breed_n,df,wt_kg
256,61.0,52.0,1.9449019607843132,-2.097604315486045,5.987408237054671,2.7881393081451766,0.9,1,1,breed_n,df,wt_kg
257,61.0,48.0,1.9824019607843137,-3.707013431566879,7.6718173531355065,2.0192567028993413,0.9,1,1,breed_n,df,wt_kg
258,61.0,65.0,5.207401960784313,-2.819093447100597,13.233897368669224,3.7597814316260827,0.9,1,1,breed_n,df,wt_kg
259,61.0,7.0,0.6925980392156865,-7.3338973686692235,8.719093447100597,0.5000607341307617,0.9,1,1,breed_n,df,wt_kg
260,61.0,43.0,2.5031162464985988,0.2909729293056671,4.71525956369153,6.557453460630263,0.005802734927482955,1,1,breed_n,df,wt_kg
261,61.0,6.0,3.7227865761689287,1.432408268475717,6.0131648838621405,9.419511386092283,0.001,1,1,breed_n,df,wt_kg
262,61.0,1.0,8.007401960784314,2.3179865684331213,13.696817353135508,8.156267196046347,0.001,1,1,breed_n,df,wt_kg
263,61.0,34.0,5.494901960784313,1.452395684513955,9.53740823705467,7.87728762692413,0.001,1,1,breed_n,df,wt_kg
264,61.0,18.0,5.974068627450981,1.3174188484040625,10.630718406497898,7.434710956359856,0.001,1,1,breed_n,df,wt_kg
265,61.0,17.0,6.207401960784313,-1.819093447100597,14.233897368669224,4.481788578364531,0.5610410938847515,1,1,breed_n,df,wt_kg
266,61.0,9.0,6.340735294117646,1.684085515070728,10.997385073164565,7.891026551977941,0.001,1,1,breed_n,df,wt_kg
267,61.0,14.0,3.1074019607843137,-4.919093447100597,11.133897368669224,2.243566423475342,0.9,1,1,breed_n,df,wt_kg
268,61.0,42.0,0.32970965309200606,-1.9606686546012058,2.620087960785218,0.8342417078877316,0.9,1,1,breed_n,df,wt_kg
269,61.0,56.0,0.7974019607843132,-2.8270068035630183,4.421810725131644,1.274992368534577,0.9,1,1,breed_n,df,wt_kg
270,61.0,2.0,6.007401960784314,-2.0190934471005964,14.033897368669225,4.337387149016842,0.6329935610128932,1,1,breed_n,df,wt_kg
271,61.0,26.0,2.9074019607843136,-1.7492478182626048,7.564051739831232,3.618253247554048,0.9,1,1,breed_n,df,wt_kg
272,61.0,51.0,2.9074019607843127,-2.78201343156688,8.596817353135506,2.9614533346273038,0.9,1,1,breed_n,df,wt_kg
273,61.0,3.0,6.707401960784313,1.0179865684331206,12.396817353135507,6.832098956861101,0.002409209107507526,1,1,breed_n,df,wt_kg
274,61.0,54.0,1.807401960784313,-6.219093447100597,9.833897368669223,1.3049571327153586,0.9,1,1,breed_n,df,wt_kg
275,61.0,25.0,7.507401960784314,2.8507521817373958,12.164051739831233,9.34293981076276,0.001,1,1,breed_n,df,wt_kg
276,61.0,24.0,5.977401960784313,-2.0490934471005975,14.003897368669223,4.315726934614688,0.643786451851587,1,1,breed_n,df,wt_kg
277,61.0,63.0,1.7925980392156866,-6.233897368669224,9.819093447100597,1.2942685955430548,0.9,1,1,breed_n,df,wt_kg
278,61.0,30.0,1.9074019607843136,-1.717006803563018,5.5318107251316455,3.049808080902991,0.9,1,1,breed_n,df,wt_kg
279,61.0,13.0,0.19259803921568652,-7.8338973686692235,8.219093447100597,0.1390571607615376,0.9,1,1,breed_n,df,wt_kg
280,61.0,29.0,0.9074019607843136,-7.119093447100597,8.933897368669225,0.6551507006507555,0.9,1,1,breed_n,df,wt_kg
281,61.0,36.0,3.2074019607843134,-4.819093447100597,11.233897368669224,2.3157671381491864,0.9,1,1,breed_n,df,wt_kg
282,61.0,57.0,2.3574019607843137,-5.669093447100597,10.383897368669224,1.7020610634215056,0.9,1,1,breed_n,df,wt_kg
283,61.0,8.0,0.8425980392156867,-7.183897368669224,8.869093447100598,0.608361806141529,0.9,1,1,breed_n,df,wt_kg
284,61.0,41.0,3.2907352941176464,-1.365914484929272,7.947385073164565,4.0953104611547735,0.7536118198848483,1,1,breed_n,df,wt_kg
285,61.0,4.0,1.6674019607843134,-6.359093447100597,9.693897368669223,1.203876132171976,0.9,1,1,breed_n,df,wt_kg
286,61.0,23.0,3.6574019607843127,-2.03201343156688,9.346817353135506,3.725396549541869,0.9,1,1,breed_n,df,wt_kg
287,61.0,37.0,1.4074019607843136,-6.619093447100597,9.433897368669225,1.0161542740199796,0.9,1,1,breed_n,df,wt_kg
288,61.0,50.0,8.907401960784313,0.8809065528994022,16.93389736866922,6.431207874558341,0.008543509242038949,1,1,breed_n,df,wt_kg
289,61.0,60.0,7.807401960784313,-0.21909344710059742,15.833897368669223,5.637000013146048,0.07476766161413617,1,1,breed_n,df,wt_kg
290,61.0,32.0,9.007401960784314,0.9809065528994036,17.033897368669223,6.503408589232187,0.006857786647448516,1,1,breed_n,df,wt_kg
291,16.0,40.0,2.602958333333334,-0.18032547324624248,5.386242139912911,5.41972413432041,0.12260191265296272,1,1,breed_n,df,wt_kg
292,16.0,58.0,0.620800438596492,-1.1178045578300013,2.3594054350229854,2.0692766145216184,0.9,1,1,breed_n,df,wt_kg
293,16.0,38.0,2.7227818627450993,1.3785228610178244,4.067040864472374,11.73808779749372,0.001,1,1,breed_n,df,wt_kg
294,16.0,22.0,3.5014583333333325,-0.6654617589879206,7.668378425654586,4.869689250577326,0.3449112063815699,1,1,breed_n,df,wt_kg
295,16.0,11.0,0.0839583333333338,-4.681097094130553,4.84901376079722,0.10210883237165128,0.9,1,1,breed_n,df,wt_kg
296,16.0,39.0,1.3239583333333331,-2.4387142478492336,5.0866309145159,2.0391320317036103,0.9,1,1,breed_n,df,wt_kg
297,16.0,47.0,5.139732981220659,3.6435393478436,6.635926614597718,19.90765990259308,0.001,1,1,breed_n,df,wt_kg
298,16.0,5.0,6.980625,3.5135379107018263,10.447712089298173,11.668015986708987,0.001,1,1,breed_n,df,wt_kg
299,16.0,21.0,7.063958333333334,-1.0259115416957378,15.153828208362405,5.060274203616408,0.2485742203405521,1,1,breed_n,df,wt_kg
300,16.0,20.0,2.3523454301075275,0.5074311399618421,4.1972597202532125,7.389113868986968,0.001,1,1,breed_n,df,wt_kg
301,16.0,33.0,5.863958333333333,0.08547985116970924,11.642436815496957,5.880914065321833,0.040337905010219055,1,1,breed_n,df,wt_kg
302,16.0,46.0,3.083958333333334,-0.678714247849233,6.846630914515901,4.749846021291669,0.4189003528938171,1,1,breed_n,df,wt_kg
303,16.0,19.0,6.492529761904763,3.253045899765574,9.732013624043951,11.61463553595742,0.001,1,1,breed_n,df,wt_kg
304,16.0,10.0,6.303958333333332,-1.7859115416957394,14.393828208362404,4.515847380400178,0.5440721004693343,1,1,breed_n,df,wt_kg
305,16.0,55.0,3.865496794871795,1.3620593871347948,6.368934202608795,8.948207328672176,0.001,1,1,breed_n,df,wt_kg
306,16.0,28.0,6.063958333333334,-2.025911541695738,14.153828208362405,4.34392312043716,0.629737517538014,1,1,breed_n,df,wt_kg
307,16.0,45.0,0.41395833333333343,-2.369325473246243,3.19724213991291,0.8619192789369993,0.9,1,1,breed_n,df,wt_kg
308,16.0,49.0,2.9557493781094535,1.4416477903161045,4.469850965902802,11.31305894566655,0.001,1,1,breed_n,df,wt_kg
309,16.0,59.0,3.413958333333334,0.6306745267537575,6.197242139912911,7.108339820805539,0.001,1,1,breed_n,df,wt_kg
310,16.0,31.0,3.181815476190476,0.7497496633665972,5.613881289014355,7.581709236132709,0.001,1,1,breed_n,df,wt_kg
311,16.0,52.0,2.0014583333333333,-2.1654617589879197,6.168378425654586,2.7835487969474855,0.9,1,1,breed_n,df,wt_kg
312,16.0,48.0,2.038958333333334,-3.7395201488302896,7.817436815496958,2.0448540148969627,0.9,1,1,breed_n,df,wt_kg
313,16.0,65.0,5.263958333333333,-2.8259115416957385,13.353828208362405,3.770842253893761,0.9,1,1,breed_n,df,wt_kg
314,16.0,7.0,0.6360416666666664,-7.453828208362405,8.725911541695737,0.4556291368638006,0.9,1,1,breed_n,df,wt_kg
315,16.0,43.0,2.559672619047619,0.12760680622373988,4.991738431871498,6.099251726735762,0.02236759555355461,1,1,breed_n,df,wt_kg
316,16.0,6.0,3.779342948717949,1.2759055409809488,6.282780356454949,8.748770485633036,0.001,1,1,breed_n,df,wt_kg
317,16.0,1.0,8.063958333333334,2.2854798511697103,13.842436815496956,8.087275401513917,0.001,1,1,breed_n,df,wt_kg
318,16.0,34.0,5.551458333333333,1.3845382410120797,9.718378425654585,7.720747870538111,0.001,1,1,breed_n,df,wt_kg
319,16.0,18.0,6.030625000000001,1.2655695725361138,10.795680427463887,7.334353277077353,0.001,1,1,breed_n,df,wt_kg
320,16.0,17.0,6.263958333333333,-1.8259115416957385,14.353828208362405,4.487193337073009,0.5583485910993817,1,1,breed_n,df,wt_kg
321,16.0,9.0,6.397291666666666,1.6322362392027792,11.162347094130553,7.780287631851807,0.001,1,1,breed_n,df,wt_kg
322,16.0,14.0,3.163958333333334,-4.925911541695738,11.253828208362405,2.2665049792173413,0.9,1,1,breed_n,df,wt_kg
323,16.0,42.0,0.3862660256410262,-2.117171382095974,2.8897034333780263,0.8941641048683734,0.9,1,1,breed_n,df,wt_kg
324,16.0,56.0,0.8539583333333334,-2.9087142478492334,4.6166309145159,1.3152481822113455,0.9,1,1,breed_n,df,wt_kg
325,16.0,2.0,6.063958333333334,-2.025911541695738,14.153828208362405,4.34392312043716,0.629737517538014,1,1,breed_n,df,wt_kg
326,16.0,26.0,2.9639583333333337,-1.801097094130553,7.729013760797221,3.6047204916910047,0.9,1,1,breed_n,df,wt_kg
327,16.0,51.0,2.963958333333333,-2.8145201488302907,8.742436815496957,2.972528667614087,0.9,1,1,breed_n,df,wt_kg
328,16.0,3.0,6.763958333333333,0.9854798511697096,12.542436815496956,6.783516430127686,0.002824853904930702,1,1,breed_n,df,wt_kg
329,16.0,54.0,1.8639583333333332,-6.225911541695739,9.953828208362404,1.3352485710843187,0.9,1,1,breed_n,df,wt_kg
330,16.0,25.0,7.563958333333334,2.798902905869447,12.32901376079722,9.199169669770527,0.001,1,1,breed_n,df,wt_kg
331,16.0,24.0,6.033958333333333,-2.055911541695739,14.123828208362404,4.3224325879417815,0.6404449717439054,1,1,breed_n,df,wt_kg
332,16.0,63.0,1.7360416666666665,-6.353828208362405,9.825911541695739,1.2436153283609732,0.9,1,1,breed_n,df,wt_kg
333,16.0,30.0,1.9639583333333337,-1.798714247849233,5.7266309145159005,3.0248462097356317,0.9,1,1,breed_n,df,wt_kg
334,16.0,13.0,0.1360416666666664,-7.953828208362405,8.225911541695737,0.09745359527417664,0.9,1,1,breed_n,df,wt_kg
335,16.0,29.0,0.9639583333333337,-7.1259115416957375,9.053828208362406,0.690532596222996,0.9,1,1,breed_n,df,wt_kg
336,16.0,36.0,3.2639583333333335,-4.8259115416957385,11.353828208362405,2.338140087535266,0.9,1,1,breed_n,df,wt_kg
337,16.0,57.0,2.413958333333334,-5.675911541695738,10.503828208362405,1.7292416668329056,0.9,1,1,breed_n,df,wt_kg
338,16.0,8.0,0.7860416666666665,-7.303828208362405,8.875911541695737,0.5630817993406878,0.9,1,1,breed_n,df,wt_kg
339,16.0,41.0,3.3472916666666666,-1.4177637607972202,8.112347094130554,4.070924589864298,0.7657617833531309,1,1,breed_n,df,wt_kg
340,16.0,4.0,1.7239583333333335,-6.365911541695738,9.813828208362406,1.2349594194392242,0.9,1,1,breed_n,df,wt_kg
341,16.0,23.0,3.713958333333333,-2.0645201488302907,9.492436815496957,3.7246973049522976,0.9,1,1,breed_n,df,wt_kg
342,16.0,37.0,1.4639583333333337,-6.6259115416957375,9.553828208362406,1.04870813781262,0.9,1,1,breed_n,df,wt_kg
343,16.0,50.0,8.963958333333332,0.8740884583042607,17.053828208362404,6.421341261656978,0.008802154175512222,1,1,breed_n,df,wt_kg
344,16.0,60.0,7.863958333333333,-0.2259115416957389,15.953828208362404,5.633355070159805,0.07542815117216473,1,1,breed_n,df,wt_kg
345,16.0,32.0,9.063958333333334,0.9740884583042622,17.153828208362405,6.492976369974904,0.0070809645608428395,1,1,breed_n,df,wt_kg
346,40.0,58.0,1.982157894736842,-0.8635671439942412,4.827882933467925,4.03657261395458,0.7828783996128696,1,1,breed_n,df,wt_kg
347,40.0,38.0,0.11982352941176533,-2.5036161832911334,2.743263242114664,0.2646905748590921,0.9,1,1,breed_n,df,wt_kg
348,40.0,22.0,0.8984999999999985,-3.8384427607110085,5.635442760711006,1.0992270385018157,0.9,1,1,breed_n,df,wt_kg
349,40.0,11.0,2.519,-2.7517833278617045,7.789783327861705,2.769621755485867,0.9,1,1,breed_n,df,wt_kg
350,40.0,39.0,1.2790000000000008,-3.10655681933833,5.6645568193383316,1.6901033413582656,0.9,1,1,breed_n,df,wt_kg
351,40.0,47.0,2.5367746478873245,-0.16766596913866305,5.241215264913312,5.435905484469272,0.11817259165870908,1,1,breed_n,df,wt_kg
352,40.0,5.0,4.377666666666666,0.24292404502261267,8.512409288310721,6.135665381748368,0.020230442421807604,1,1,breed_n,df,wt_kg
353,40.0,21.0,4.461,-3.936701962880365,12.858701962880366,3.0785004676652505,0.9,1,1,breed_n,df,wt_kg
354,40.0,20.0,0.2506129032258064,-2.6612786470290475,3.1625044534806603,0.4987646777736863,0.9,1,1,breed_n,df,wt_kg
355,40.0,33.0,3.2609999999999992,-2.94111393246608,9.46311393246608,3.0470425355792927,0.9,1,1,breed_n,df,wt_kg
356,40.0,46.0,0.48099999999999987,-3.904556819338331,4.866556819338331,0.6356057132082291,0.9,1,1,breed_n,df,wt_kg
357,40.0,19.0,3.889571428571429,-0.05626933804879641,7.835412195191655,5.712545259013837,0.06193590714974706,1,1,breed_n,df,wt_kg
358,40.0,10.0,3.7009999999999987,-4.696701962880367,12.098701962880364,2.5540305381818174,0.9,1,1,breed_n,df,wt_kg
359,40.0,55.0,1.262538461538461,-2.1053395821143677,4.63041650519129,2.172479657744995,0.9,1,1,breed_n,df,wt_kg
360,40.0,28.0,3.4610000000000003,-4.936701962880365,11.858701962880366,2.3884084551870504,0.9,1,1,breed_n,df,wt_kg
361,40.0,45.0,2.1890000000000005,-1.3917921484540194,5.76979214845402,3.5426977946808105,0.9,1,1,breed_n,df,wt_kg
362,40.0,49.0,0.35279104477611956,-2.361597888413116,3.0671799779653552,0.7532045493748803,0.9,1,1,breed_n,df,wt_kg
363,40.0,59.0,0.8109999999999999,-2.76979214845402,4.391792148454019,1.3125298819032143,0.9,1,1,breed_n,df,wt_kg
364,40.0,31.0,0.5788571428571423,-2.736312201289327,3.8940264870036114,1.011889610619748,0.9,1,1,breed_n,df,wt_kg
365,40.0,52.0,0.6015000000000006,-4.1354427607110065,5.338442760711008,0.7358765316180789,0.9,1,1,breed_n,df,wt_kg
366,40.0,48.0,0.5640000000000001,-5.638113932466079,6.766113932466079,0.5269953971379091,0.9,1,1,breed_n,df,wt_kg
367,40.0,65.0,2.6609999999999996,-5.736701962880366,11.058701962880365,1.8363348452044899,0.9,1,1,breed_n,df,wt_kg
368,40.0,7.0,3.2390000000000003,-5.1587019628803645,11.636701962880366,2.2352080284168903,0.9,1,1,breed_n,df,wt_kg
369,40.0,43.0,0.04328571428571504,-3.271883629860754,3.358455058432184,0.0756669674278848,0.9,1,1,breed_n,df,wt_kg
370,40.0,6.0,1.176384615384615,-2.1914934282682137,4.544262659037443,2.0242327061411207,0.9,1,1,breed_n,df,wt_kg
371,40.0,1.0,5.461,-0.7411139324660789,11.663113932466079,5.102698340017946,0.23055550868931574,1,1,breed_n,df,wt_kg
372,40.0,34.0,2.9484999999999992,-1.7884427607110078,7.685442760711006,3.6072019176656736,0.9,1,1,breed_n,df,wt_kg
373,40.0,18.0,3.427666666666667,-1.8431166611950376,8.69844999452837,3.7686939938680926,0.9,1,1,breed_n,df,wt_kg
374,40.0,17.0,3.6609999999999996,-4.736701962880366,12.058701962880365,2.52642685768269,0.9,1,1,breed_n,df,wt_kg
375,40.0,9.0,3.7943333333333324,-1.4764499945283722,9.065116661195038,4.1718412654089745,0.715478972255871,1,1,breed_n,df,wt_kg
376,40.0,14.0,0.5609999999999999,-7.836701962880365,8.958701962880365,0.38714161900027017,0.9,1,1,breed_n,df,wt_kg
377,40.0,42.0,2.2166923076923077,-1.1511857359605209,5.584570351345136,3.814314646757909,0.8936192131023307,1,1,breed_n,df,wt_kg
378,40.0,56.0,1.7490000000000006,-2.63655681933833,6.134556819338331,2.3111733729754538,0.9,1,1,breed_n,df,wt_kg
379,40.0,2.0,3.4610000000000003,-4.936701962880365,11.858701962880366,2.3884084551870504,0.9,1,1,breed_n,df,wt_kg
380,40.0,26.0,0.36099999999999977,-4.909783327861705,5.631783327861704,0.3969168137079783,0.9,1,1,breed_n,df,wt_kg
